Unnamed: 0,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
1844,2019/11/25 00:00:00,2019-11-25T00:00:00,"{'bid': 1460.44, 'ask': 1460.74, 'lastTraded': None}","{'bid': 1461.08, 'ask': 1461.38, 'lastTraded': None}","{'bid': 1461.83, 'ask': 1462.13, 'lastTraded': None}","{'bid': 1459.51, 'ask': 1459.81, 'lastTraded': None}",11811
1845,2019/11/25 02:00:00,2019-11-25T02:00:00,"{'bid': 1461.1, 'ask': 1461.4, 'lastTraded': None}","{'bid': 1461.42, 'ask': 1461.72, 'lastTraded': None}","{'bid': 1462.08, 'ask': 1462.38, 'lastTraded': None}","{'bid': 1460.52, 'ask': 1460.82, 'lastTraded': None}",7572
1846,2019/11/25 04:00:00,2019-11-25T04:00:00,"{'bid': 1461.41, 'ask': 1461.71, 'lastTraded': None}","{'bid': 1458.38, 'ask': 1458.68, 'lastTraded': None}","{'bid': 1461.73, 'ask': 1462.03, 'lastTraded': None}","{'bid': 1458.28, 'ask': 1458.58, 'lastTraded': None}",7550
1847,2019/11/25 06:00:00,2019-11-25T06:00:00,"{'bid': 1458.36, 'ask': 1458.66, 'lastTraded': None}","{'bid': 1459.17, 'ask': 1459.47, 'lastTraded': None}","{'bid': 1459.56, 'ask': 1459.86, 'lastTraded': None}","{'bid': 1457.52, 'ask': 1457.9, 'lastTraded': None}",12449
1848,2019/11/25 08:00:00,2019-11-25T08:00:00,"{'bid': 1459.2, 'ask': 1459.5, 'lastTraded': None}","{'bid': 1459.29, 'ask': 1459.59, 'lastTraded': None}","{'bid': 1459.63, 'ask': 1459.93, 'lastTraded': None}","{'bid': 1456.37, 'ask': 1456.67, 'lastTraded': None}",18265
1849,2019/11/25 10:00:00,2019-11-25T10:00:00,"{'bid': 1459.31, 'ask': 1459.61, 'lastTraded': None}","{'bid': 1457.07, 'ask': 1457.37, 'lastTraded': None}","{'bid': 1459.83, 'ask': 1460.13, 'lastTraded': None}","{'bid': 1456.9, 'ask': 1457.2, 'lastTraded': None}",10739
1850,2019/11/25 12:00:00,2019-11-25T12:00:00,"{'bid': 1457.1, 'ask': 1457.4, 'lastTraded': None}","{'bid': 1455.95, 'ask': 1456.25, 'lastTraded': None}","{'bid': 1458.95, 'ask': 1459.25, 'lastTraded': None}","{'bid': 1453.94, 'ask': 1454.24, 'lastTraded': None}",22018
1851,2019/11/25 14:00:00,2019-11-25T14:00:00,"{'bid': 1456.0, 'ask': 1456.3, 'lastTraded': None}","{'bid': 1457.66, 'ask': 1457.96, 'lastTraded': None}","{'bid': 1460.75, 'ask': 1461.05, 'lastTraded': None}","{'bid': 1455.6, 'ask': 1455.9, 'lastTraded': None}",27086
1852,2019/11/25 16:00:00,2019-11-25T16:00:00,"{'bid': 1457.67, 'ask': 1457.97, 'lastTraded': None}","{'bid': 1456.25, 'ask': 1456.55, 'lastTraded': None}","{'bid': 1458.48, 'ask': 1458.78, 'lastTraded': None}","{'bid': 1454.99, 'ask': 1455.29, 'lastTraded': None}",15698
1853,2019/11/25 18:00:00,2019-11-25T18:00:00,"{'bid': 1456.24, 'ask': 1456.54, 'lastTraded': None}","{'bid': 1454.94, 'ask': 1455.24, 'lastTraded': None}","{'bid': 1457.8, 'ask': 1458.1, 'lastTraded': None}","{'bid': 1454.64, 'ask': 1454.94, 'lastTraded': None}",10201
1854,2019/11/25 20:00:00,2019-11-25T20:00:00,"{'bid': 1455.01, 'ask': 1455.31, 'lastTraded': None}","{'bid': 1454.98, 'ask': 1455.48, 'lastTraded': None}","{'bid': 1455.21, 'ask': 1455.65, 'lastTraded': None}","{'bid': 1454.26, 'ask': 1454.56, 'lastTraded': None}",6283
1855,2019/11/25 22:00:00,2019-11-25T22:00:00,"{'bid': 1454.99, 'ask': 1455.29, 'lastTraded': None}","{'bid': 1453.89, 'ask': 1454.19, 'lastTraded': None}","{'bid': 1455.43, 'ask': 1455.73, 'lastTraded': None}","{'bid': 1453.57, 'ask': 1453.87, 'lastTraded': None}",3090
1856,2019/11/26 00:00:00,2019-11-26T00:00:00,"{'bid': 1453.77, 'ask': 1454.07, 'lastTraded': None}","{'bid': 1453.59, 'ask': 1453.89, 'lastTraded': None}","{'bid': 1454.23, 'ask': 1454.53, 'lastTraded': None}","{'bid': 1451.56, 'ask': 1451.86, 'lastTraded': None}",12434
1857,2019/11/26 02:00:00,2019-11-26T02:00:00,"{'bid': 1453.56, 'ask': 1453.86, 'lastTraded': None}","{'bid': 1454.46, 'ask': 1454.76, 'lastTraded': None}","{'bid': 1454.78, 'ask': 1455.08, 'lastTraded': None}","{'bid': 1453.23, 'ask': 1453.53, 'lastTraded': None}",9546
1858,2019/11/26 04:00:00,2019-11-26T04:00:00,"{'bid': 1454.47, 'ask': 1454.77, 'lastTraded': None}","{'bid': 1455.7, 'ask': 1456.0, 'lastTraded': None}","{'bid': 1456.23, 'ask': 1456.53, 'lastTraded': None}","{'bid': 1453.82, 'ask': 1454.12, 'lastTraded': None}",5785
1859,2019/11/26 06:00:00,2019-11-26T06:00:00,"{'bid': 1455.71, 'ask': 1456.01, 'lastTraded': None}","{'bid': 1455.47, 'ask': 1455.77, 'lastTraded': None}","{'bid': 1457.16, 'ask': 1457.46, 'lastTraded': None}","{'bid': 1454.94, 'ask': 1455.24, 'lastTraded': None}",8038
1860,2019/11/26 08:00:00,2019-11-26T08:00:00,"{'bid': 1455.5, 'ask': 1455.8, 'lastTraded': None}","{'bid': 1457.36, 'ask': 1457.66, 'lastTraded': None}","{'bid': 1459.09, 'ask': 1459.39, 'lastTraded': None}","{'bid': 1454.83, 'ask': 1455.13, 'lastTraded': None}",15678
1861,2019/11/26 10:00:00,2019-11-26T10:00:00,"{'bid': 1457.37, 'ask': 1457.67, 'lastTraded': None}","{'bid': 1457.86, 'ask': 1458.16, 'lastTraded': None}","{'bid': 1458.85, 'ask': 1459.15, 'lastTraded': None}","{'bid': 1457.21, 'ask': 1457.51, 'lastTraded': None}",7991
1862,2019/11/26 12:00:00,2019-11-26T12:00:00,"{'bid': 1457.96, 'ask': 1458.26, 'lastTraded': None}","{'bid': 1455.44, 'ask': 1455.74, 'lastTraded': None}","{'bid': 1457.96, 'ask': 1458.26, 'lastTraded': None}","{'bid': 1453.58, 'ask': 1453.88, 'lastTraded': None}",13563
1863,2019/11/26 14:00:00,2019-11-26T14:00:00,"{'bid': 1455.45, 'ask': 1455.75, 'lastTraded': None}","{'bid': 1458.58, 'ask': 1458.88, 'lastTraded': None}","{'bid': 1460.38, 'ask': 1460.68, 'lastTraded': None}","{'bid': 1449.86, 'ask': 1450.32, 'lastTraded': None}",24712
1864,2019/11/26 16:00:00,2019-11-26T16:00:00,"{'bid': 1458.56, 'ask': 1458.86, 'lastTraded': None}","{'bid': 1460.05, 'ask': 1460.35, 'lastTraded': None}","{'bid': 1462.6, 'ask': 1463.1, 'lastTraded': None}","{'bid': 1457.85, 'ask': 1458.2, 'lastTraded': None}",15829
1865,2019/11/26 18:00:00,2019-11-26T18:00:00,"{'bid': 1460.04, 'ask': 1460.34, 'lastTraded': None}","{'bid': 1461.65, 'ask': 1461.95, 'lastTraded': None}","{'bid': 1462.4, 'ask': 1462.81, 'lastTraded': None}","{'bid': 1459.13, 'ask': 1459.44, 'lastTraded': None}",8884
1866,2019/11/26 20:00:00,2019-11-26T20:00:00,"{'bid': 1461.67, 'ask': 1461.97, 'lastTraded': None}","{'bid': 1460.81, 'ask': 1461.85, 'lastTraded': None}","{'bid': 1462.85, 'ask': 1463.2, 'lastTraded': None}","{'bid': 1460.81, 'ask': 1461.23, 'lastTraded': None}",5499
1867,2019/11/26 22:00:00,2019-11-26T22:00:00,"{'bid': 1461.68, 'ask': 1462.18, 'lastTraded': None}","{'bid': 1460.44, 'ask': 1460.74, 'lastTraded': None}","{'bid': 1461.76, 'ask': 1462.27, 'lastTraded': None}","{'bid': 1460.36, 'ask': 1460.71, 'lastTraded': None}",2561
1868,2019/11/27 00:00:00,2019-11-27T00:00:00,"{'bid': 1460.4, 'ask': 1460.7, 'lastTraded': None}","{'bid': 1459.64, 'ask': 1459.94, 'lastTraded': None}","{'bid': 1461.2, 'ask': 1461.59, 'lastTraded': None}","{'bid': 1459.43, 'ask': 1459.76, 'lastTraded': None}",9489
1869,2019/11/27 02:00:00,2019-11-27T02:00:00,"{'bid': 1459.63, 'ask': 1459.93, 'lastTraded': None}","{'bid': 1459.43, 'ask': 1459.73, 'lastTraded': None}","{'bid': 1460.04, 'ask': 1460.34, 'lastTraded': None}","{'bid': 1458.87, 'ask': 1459.17, 'lastTraded': None}",6219
1870,2019/11/27 04:00:00,2019-11-27T04:00:00,"{'bid': 1459.44, 'ask': 1459.74, 'lastTraded': None}","{'bid': 1458.84, 'ask': 1459.14, 'lastTraded': None}","{'bid': 1459.68, 'ask': 1459.98, 'lastTraded': None}","{'bid': 1457.83, 'ask': 1458.13, 'lastTraded': None}",5394
1871,2019/11/27 06:00:00,2019-11-27T06:00:00,"{'bid': 1458.85, 'ask': 1459.15, 'lastTraded': None}","{'bid': 1458.23, 'ask': 1458.53, 'lastTraded': None}","{'bid': 1460.2, 'ask': 1460.5, 'lastTraded': None}","{'bid': 1458.2, 'ask': 1458.5, 'lastTraded': None}",8348
1872,2019/11/27 08:00:00,2019-11-27T08:00:00,"{'bid': 1458.24, 'ask': 1458.54, 'lastTraded': None}","{'bid': 1458.89, 'ask': 1459.19, 'lastTraded': None}","{'bid': 1459.77, 'ask': 1460.09, 'lastTraded': None}","{'bid': 1457.91, 'ask': 1458.21, 'lastTraded': None}",11370
1873,2019/11/27 10:00:00,2019-11-27T10:00:00,"{'bid': 1458.87, 'ask': 1459.17, 'lastTraded': None}","{'bid': 1458.62, 'ask': 1458.92, 'lastTraded': None}","{'bid': 1460.19, 'ask': 1460.49, 'lastTraded': None}","{'bid': 1457.25, 'ask': 1457.64, 'lastTraded': None}",9607
1874,2019/11/27 12:00:00,2019-11-27T12:00:00,"{'bid': 1458.63, 'ask': 1458.93, 'lastTraded': None}","{'bid': 1455.06, 'ask': 1455.36, 'lastTraded': None}","{'bid': 1458.92, 'ask': 1459.22, 'lastTraded': None}","{'bid': 1453.65, 'ask': 1454.01, 'lastTraded': None}",18446
1875,2019/11/27 14:00:00,2019-11-27T14:00:00,"{'bid': 1455.07, 'ask': 1455.37, 'lastTraded': None}","{'bid': 1455.23, 'ask': 1455.53, 'lastTraded': None}","{'bid': 1456.51, 'ask': 1456.93, 'lastTraded': None}","{'bid': 1452.94, 'ask': 1453.34, 'lastTraded': None}",23484
1876,2019/11/27 16:00:00,2019-11-27T16:00:00,"{'bid': 1455.15, 'ask': 1455.65, 'lastTraded': None}","{'bid': 1455.97, 'ask': 1456.27, 'lastTraded': None}","{'bid': 1456.28, 'ask': 1456.66, 'lastTraded': None}","{'bid': 1452.5, 'ask': 1452.8, 'lastTraded': None}",14115
1877,2019/11/27 18:00:00,2019-11-27T18:00:00,"{'bid': 1455.98, 'ask': 1456.28, 'lastTraded': None}","{'bid': 1454.47, 'ask': 1454.77, 'lastTraded': None}","{'bid': 1455.99, 'ask': 1456.29, 'lastTraded': None}","{'bid': 1453.41, 'ask': 1453.81, 'lastTraded': None}",11199
1878,2019/11/27 20:00:00,2019-11-27T20:00:00,"{'bid': 1454.48, 'ask': 1454.78, 'lastTraded': None}","{'bid': 1454.21, 'ask': 1454.71, 'lastTraded': None}","{'bid': 1455.14, 'ask': 1455.46, 'lastTraded': None}","{'bid': 1453.77, 'ask': 1454.19, 'lastTraded': None}",6850
1879,2019/11/27 22:00:00,2019-11-27T22:00:00,"{'bid': 1454.51, 'ask': 1455.01, 'lastTraded': None}","{'bid': 1456.77, 'ask': 1457.07, 'lastTraded': None}","{'bid': 1457.5, 'ask': 1457.8, 'lastTraded': None}","{'bid': 1454.19, 'ask': 1454.59, 'lastTraded': None}",4607
1880,2019/11/28 00:00:00,2019-11-28T00:00:00,"{'bid': 1456.8, 'ask': 1457.1, 'lastTraded': None}","{'bid': 1457.14, 'ask': 1457.44, 'lastTraded': None}","{'bid': 1458.2, 'ask': 1458.5, 'lastTraded': None}","{'bid': 1455.75, 'ask': 1456.17, 'lastTraded': None}",10690
1881,2019/11/28 02:00:00,2019-11-28T02:00:00,"{'bid': 1457.11, 'ask': 1457.41, 'lastTraded': None}","{'bid': 1456.02, 'ask': 1456.32, 'lastTraded': None}","{'bid': 1457.42, 'ask': 1457.72, 'lastTraded': None}","{'bid': 1455.57, 'ask': 1455.87, 'lastTraded': None}",6621
1882,2019/11/28 04:00:00,2019-11-28T04:00:00,"{'bid': 1456.0, 'ask': 1456.3, 'lastTraded': None}","{'bid': 1456.94, 'ask': 1457.24, 'lastTraded': None}","{'bid': 1457.15, 'ask': 1457.45, 'lastTraded': None}","{'bid': 1455.9, 'ask': 1456.2, 'lastTraded': None}",4018
1883,2019/11/28 06:00:00,2019-11-28T06:00:00,"{'bid': 1456.93, 'ask': 1457.23, 'lastTraded': None}","{'bid': 1456.77, 'ask': 1457.07, 'lastTraded': None}","{'bid': 1457.4, 'ask': 1457.7, 'lastTraded': None}","{'bid': 1455.33, 'ask': 1455.63, 'lastTraded': None}",7307
1884,2019/11/28 08:00:00,2019-11-28T08:00:00,"{'bid': 1456.75, 'ask': 1457.05, 'lastTraded': None}","{'bid': 1456.9, 'ask': 1457.2, 'lastTraded': None}","{'bid': 1458.21, 'ask': 1458.56, 'lastTraded': None}","{'bid': 1456.65, 'ask': 1456.95, 'lastTraded': None}",9332
1885,2019/11/28 10:00:00,2019-11-28T10:00:00,"{'bid': 1456.91, 'ask': 1457.21, 'lastTraded': None}","{'bid': 1456.23, 'ask': 1456.53, 'lastTraded': None}","{'bid': 1457.53, 'ask': 1457.83, 'lastTraded': None}","{'bid': 1455.8, 'ask': 1456.1, 'lastTraded': None}",5943
1886,2019/11/28 12:00:00,2019-11-28T12:00:00,"{'bid': 1456.24, 'ask': 1456.54, 'lastTraded': None}","{'bid': 1456.49, 'ask': 1456.79, 'lastTraded': None}","{'bid': 1456.54, 'ask': 1456.86, 'lastTraded': None}","{'bid': 1454.7, 'ask': 1455.01, 'lastTraded': None}",7722
1887,2019/11/28 14:00:00,2019-11-28T14:00:00,"{'bid': 1456.47, 'ask': 1456.77, 'lastTraded': None}","{'bid': 1455.63, 'ask': 1455.93, 'lastTraded': None}","{'bid': 1456.52, 'ask': 1456.82, 'lastTraded': None}","{'bid': 1454.16, 'ask': 1454.46, 'lastTraded': None}",7505
1888,2019/11/28 16:00:00,2019-11-28T16:00:00,"{'bid': 1455.64, 'ask': 1455.94, 'lastTraded': None}","{'bid': 1455.73, 'ask': 1456.23, 'lastTraded': None}","{'bid': 1456.35, 'ask': 1456.65, 'lastTraded': None}","{'bid': 1454.81, 'ask': 1455.11, 'lastTraded': None}",4641
1889,2019/11/28 18:00:00,2019-11-28T18:00:00,"{'bid': 1457.07, 'ask': 1459.07, 'lastTraded': None}","{'bid': 1455.81, 'ask': 1457.81, 'lastTraded': None}","{'bid': 1457.9, 'ask': 1459.9, 'lastTraded': None}","{'bid': 1453.84, 'ask': 1455.84, 'lastTraded': None}",11
1890,2019/11/28 22:00:00,2019-11-28T22:00:00,"{'bid': 1455.51, 'ask': 1456.01, 'lastTraded': None}","{'bid': 1455.97, 'ask': 1456.27, 'lastTraded': None}","{'bid': 1456.37, 'ask': 1456.72, 'lastTraded': None}","{'bid': 1455.04, 'ask': 1455.54, 'lastTraded': None}",2221
1891,2019/11/29 00:00:00,2019-11-29T00:00:00,"{'bid': 1455.9, 'ask': 1456.4, 'lastTraded': None}","{'bid': 1457.0, 'ask': 1457.3, 'lastTraded': None}","{'bid': 1457.22, 'ask': 1457.52, 'lastTraded': None}","{'bid': 1455.02, 'ask': 1455.37, 'lastTraded': None}",7539
1892,2019/11/29 02:00:00,2019-11-29T02:00:00,"{'bid': 1456.99, 'ask': 1457.29, 'lastTraded': None}","{'bid': 1457.31, 'ask': 1457.61, 'lastTraded': None}","{'bid': 1458.62, 'ask': 1458.92, 'lastTraded': None}","{'bid': 1456.68, 'ask': 1456.98, 'lastTraded': None}",7149
1893,2019/11/29 04:00:00,2019-11-29T04:00:00,"{'bid': 1457.29, 'ask': 1457.59, 'lastTraded': None}","{'bid': 1458.36, 'ask': 1458.66, 'lastTraded': None}","{'bid': 1459.18, 'ask': 1459.48, 'lastTraded': None}","{'bid': 1457.28, 'ask': 1457.58, 'lastTraded': None}",5297
1894,2019/11/29 06:00:00,2019-11-29T06:00:00,"{'bid': 1458.37, 'ask': 1458.67, 'lastTraded': None}","{'bid': 1458.31, 'ask': 1458.61, 'lastTraded': None}","{'bid': 1459.07, 'ask': 1459.37, 'lastTraded': None}","{'bid': 1457.2, 'ask': 1457.5, 'lastTraded': None}",8175
1895,2019/11/29 08:00:00,2019-11-29T08:00:00,"{'bid': 1458.24, 'ask': 1458.54, 'lastTraded': None}","{'bid': 1456.08, 'ask': 1456.38, 'lastTraded': None}","{'bid': 1458.35, 'ask': 1458.65, 'lastTraded': None}","{'bid': 1455.68, 'ask': 1455.98, 'lastTraded': None}",13024
1896,2019/11/29 10:00:00,2019-11-29T10:00:00,"{'bid': 1456.12, 'ask': 1456.42, 'lastTraded': None}","{'bid': 1456.54, 'ask': 1456.84, 'lastTraded': None}","{'bid': 1456.93, 'ask': 1457.23, 'lastTraded': None}","{'bid': 1455.66, 'ask': 1455.96, 'lastTraded': None}",8200
1897,2019/11/29 12:00:00,2019-11-29T12:00:00,"{'bid': 1456.58, 'ask': 1456.88, 'lastTraded': None}","{'bid': 1453.41, 'ask': 1453.71, 'lastTraded': None}","{'bid': 1456.85, 'ask': 1457.15, 'lastTraded': None}","{'bid': 1452.95, 'ask': 1453.25, 'lastTraded': None}",15639
1898,2019/11/29 14:00:00,2019-11-29T14:00:00,"{'bid': 1453.44, 'ask': 1453.74, 'lastTraded': None}","{'bid': 1461.43, 'ask': 1461.73, 'lastTraded': None}","{'bid': 1462.98, 'ask': 1463.48, 'lastTraded': None}","{'bid': 1453.1, 'ask': 1453.45, 'lastTraded': None}",26571
1899,2019/11/29 16:00:00,2019-11-29T16:00:00,"{'bid': 1461.42, 'ask': 1461.72, 'lastTraded': None}","{'bid': 1463.9, 'ask': 1464.2, 'lastTraded': None}","{'bid': 1466.47, 'ask': 1466.81, 'lastTraded': None}","{'bid': 1460.76, 'ask': 1461.06, 'lastTraded': None}",21654
1900,2019/11/29 18:00:00,2019-11-29T18:00:00,"{'bid': 1463.87, 'ask': 1464.17, 'lastTraded': None}","{'bid': 1463.8, 'ask': 1464.3, 'lastTraded': None}","{'bid': 1464.66, 'ask': 1465.05, 'lastTraded': None}","{'bid': 1462.79, 'ask': 1463.09, 'lastTraded': None}",3955
1901,2019/12/01 22:00:00,2019-12-01T22:00:00,"{'bid': 1463.8, 'ask': 1464.3, 'lastTraded': None}","{'bid': 1461.75, 'ask': 1462.05, 'lastTraded': None}","{'bid': 1463.8, 'ask': 1464.3, 'lastTraded': None}","{'bid': 1461.63, 'ask': 1461.93, 'lastTraded': None}",2078
1902,2019/12/02 00:00:00,2019-12-02T00:00:00,"{'bid': 1461.64, 'ask': 1462.14, 'lastTraded': None}","{'bid': 1460.52, 'ask': 1460.82, 'lastTraded': None}","{'bid': 1461.72, 'ask': 1462.14, 'lastTraded': None}","{'bid': 1459.94, 'ask': 1460.24, 'lastTraded': None}",10003
1903,2019/12/02 02:00:00,2019-12-02T02:00:00,"{'bid': 1460.54, 'ask': 1460.84, 'lastTraded': None}","{'bid': 1458.94, 'ask': 1459.24, 'lastTraded': None}","{'bid': 1460.77, 'ask': 1461.07, 'lastTraded': None}","{'bid': 1458.75, 'ask': 1459.05, 'lastTraded': None}",5869
1904,2019/12/02 04:00:00,2019-12-02T04:00:00,"{'bid': 1458.93, 'ask': 1459.23, 'lastTraded': None}","{'bid': 1459.54, 'ask': 1459.84, 'lastTraded': None}","{'bid': 1460.36, 'ask': 1460.66, 'lastTraded': None}","{'bid': 1458.84, 'ask': 1459.14, 'lastTraded': None}",4072
1905,2019/12/02 06:00:00,2019-12-02T06:00:00,"{'bid': 1459.55, 'ask': 1459.85, 'lastTraded': None}","{'bid': 1458.79, 'ask': 1459.09, 'lastTraded': None}","{'bid': 1460.35, 'ask': 1460.65, 'lastTraded': None}","{'bid': 1458.23, 'ask': 1458.53, 'lastTraded': None}",9880
1906,2019/12/02 08:00:00,2019-12-02T08:00:00,"{'bid': 1458.8, 'ask': 1459.1, 'lastTraded': None}","{'bid': 1455.82, 'ask': 1456.12, 'lastTraded': None}","{'bid': 1458.9, 'ask': 1459.2, 'lastTraded': None}","{'bid': 1453.87, 'ask': 1454.17, 'lastTraded': None}",17557
1907,2019/12/02 10:00:00,2019-12-02T10:00:00,"{'bid': 1455.79, 'ask': 1456.09, 'lastTraded': None}","{'bid': 1458.64, 'ask': 1458.94, 'lastTraded': None}","{'bid': 1458.91, 'ask': 1459.21, 'lastTraded': None}","{'bid': 1455.48, 'ask': 1455.78, 'lastTraded': None}",12789
1908,2019/12/02 12:00:00,2019-12-02T12:00:00,"{'bid': 1458.63, 'ask': 1458.93, 'lastTraded': None}","{'bid': 1458.58, 'ask': 1458.88, 'lastTraded': None}","{'bid': 1461.59, 'ask': 1461.89, 'lastTraded': None}","{'bid': 1457.04, 'ask': 1457.34, 'lastTraded': None}",19759
1909,2019/12/02 14:00:00,2019-12-02T14:00:00,"{'bid': 1458.67, 'ask': 1458.97, 'lastTraded': None}","{'bid': 1463.41, 'ask': 1463.71, 'lastTraded': None}","{'bid': 1465.36, 'ask': 1465.71, 'lastTraded': None}","{'bid': 1457.06, 'ask': 1457.36, 'lastTraded': None}",36319
1910,2019/12/02 16:00:00,2019-12-02T16:00:00,"{'bid': 1463.42, 'ask': 1463.72, 'lastTraded': None}","{'bid': 1463.48, 'ask': 1463.78, 'lastTraded': None}","{'bid': 1464.98, 'ask': 1465.3, 'lastTraded': None}","{'bid': 1460.64, 'ask': 1460.94, 'lastTraded': None}",27020
1911,2019/12/02 18:00:00,2019-12-02T18:00:00,"{'bid': 1463.47, 'ask': 1463.77, 'lastTraded': None}","{'bid': 1462.28, 'ask': 1462.58, 'lastTraded': None}","{'bid': 1465.0, 'ask': 1465.3, 'lastTraded': None}","{'bid': 1461.83, 'ask': 1462.13, 'lastTraded': None}",13883
1912,2019/12/02 20:00:00,2019-12-02T20:00:00,"{'bid': 1462.25, 'ask': 1462.55, 'lastTraded': None}","{'bid': 1462.0, 'ask': 1462.88, 'lastTraded': None}","{'bid': 1463.9, 'ask': 1464.2, 'lastTraded': None}","{'bid': 1461.81, 'ask': 1462.2, 'lastTraded': None}",8349
1913,2019/12/02 22:00:00,2019-12-02T22:00:00,"{'bid': 1462.24, 'ask': 1462.74, 'lastTraded': None}","{'bid': 1462.6, 'ask': 1462.9, 'lastTraded': None}","{'bid': 1462.85, 'ask': 1463.23, 'lastTraded': None}","{'bid': 1461.33, 'ask': 1461.76, 'lastTraded': None}",2979
1914,2019/12/03 00:00:00,2019-12-03T00:00:00,"{'bid': 1462.64, 'ask': 1462.94, 'lastTraded': None}","{'bid': 1462.81, 'ask': 1463.11, 'lastTraded': None}","{'bid': 1463.84, 'ask': 1464.14, 'lastTraded': None}","{'bid': 1461.19, 'ask': 1461.49, 'lastTraded': None}",11001
1915,2019/12/03 02:00:00,2019-12-03T02:00:00,"{'bid': 1462.79, 'ask': 1463.09, 'lastTraded': None}","{'bid': 1461.57, 'ask': 1461.87, 'lastTraded': None}","{'bid': 1463.05, 'ask': 1463.35, 'lastTraded': None}","{'bid': 1461.3, 'ask': 1461.6, 'lastTraded': None}",6926
1916,2019/12/03 04:00:00,2019-12-03T04:00:00,"{'bid': 1461.58, 'ask': 1461.88, 'lastTraded': None}","{'bid': 1460.98, 'ask': 1461.28, 'lastTraded': None}","{'bid': 1461.69, 'ask': 1461.99, 'lastTraded': None}","{'bid': 1460.32, 'ask': 1460.62, 'lastTraded': None}",5649
1917,2019/12/03 06:00:00,2019-12-03T06:00:00,"{'bid': 1460.96, 'ask': 1461.26, 'lastTraded': None}","{'bid': 1462.96, 'ask': 1463.26, 'lastTraded': None}","{'bid': 1463.18, 'ask': 1463.49, 'lastTraded': None}","{'bid': 1459.77, 'ask': 1460.07, 'lastTraded': None}",8952
1918,2019/12/03 08:00:00,2019-12-03T08:00:00,"{'bid': 1462.99, 'ask': 1463.29, 'lastTraded': None}","{'bid': 1466.02, 'ask': 1466.32, 'lastTraded': None}","{'bid': 1466.85, 'ask': 1467.15, 'lastTraded': None}","{'bid': 1461.98, 'ask': 1462.28, 'lastTraded': None}",17339
1919,2019/12/03 10:00:00,2019-12-03T10:00:00,"{'bid': 1466.0, 'ask': 1466.3, 'lastTraded': None}","{'bid': 1470.31, 'ask': 1470.61, 'lastTraded': None}","{'bid': 1470.8, 'ask': 1471.1, 'lastTraded': None}","{'bid': 1464.84, 'ask': 1465.14, 'lastTraded': None}",21312
1920,2019/12/03 12:00:00,2019-12-03T12:00:00,"{'bid': 1470.32, 'ask': 1470.62, 'lastTraded': None}","{'bid': 1474.22, 'ask': 1474.52, 'lastTraded': None}","{'bid': 1475.1, 'ask': 1475.4, 'lastTraded': None}","{'bid': 1468.28, 'ask': 1468.58, 'lastTraded': None}",25243
1921,2019/12/03 14:00:00,2019-12-03T14:00:00,"{'bid': 1474.21, 'ask': 1474.51, 'lastTraded': None}","{'bid': 1479.07, 'ask': 1479.37, 'lastTraded': None}","{'bid': 1481.71, 'ask': 1482.09, 'lastTraded': None}","{'bid': 1473.6, 'ask': 1473.97, 'lastTraded': None}",44076
1922,2019/12/03 16:00:00,2019-12-03T16:00:00,"{'bid': 1479.14, 'ask': 1479.44, 'lastTraded': None}","{'bid': 1478.83, 'ask': 1479.13, 'lastTraded': None}","{'bid': 1481.26, 'ask': 1481.56, 'lastTraded': None}","{'bid': 1478.15, 'ask': 1478.45, 'lastTraded': None}",23612
1923,2019/12/03 18:00:00,2019-12-03T18:00:00,"{'bid': 1478.84, 'ask': 1479.14, 'lastTraded': None}","{'bid': 1478.42, 'ask': 1478.72, 'lastTraded': None}","{'bid': 1479.6, 'ask': 1479.9, 'lastTraded': None}","{'bid': 1477.33, 'ask': 1477.63, 'lastTraded': None}",15554
1924,2019/12/03 20:00:00,2019-12-03T20:00:00,"{'bid': 1478.41, 'ask': 1478.71, 'lastTraded': None}","{'bid': 1477.11, 'ask': 1477.96, 'lastTraded': None}","{'bid': 1478.62, 'ask': 1479.0, 'lastTraded': None}","{'bid': 1476.63, 'ask': 1476.93, 'lastTraded': None}",10201
1925,2019/12/03 22:00:00,2019-12-03T22:00:00,"{'bid': 1477.23, 'ask': 1477.73, 'lastTraded': None}","{'bid': 1476.56, 'ask': 1476.86, 'lastTraded': None}","{'bid': 1477.56, 'ask': 1477.86, 'lastTraded': None}","{'bid': 1475.85, 'ask': 1476.15, 'lastTraded': None}",4178
1926,2019/12/04 00:00:00,2019-12-04T00:00:00,"{'bid': 1476.61, 'ask': 1476.91, 'lastTraded': None}","{'bid': 1477.85, 'ask': 1478.15, 'lastTraded': None}","{'bid': 1478.74, 'ask': 1479.04, 'lastTraded': None}","{'bid': 1476.06, 'ask': 1476.36, 'lastTraded': None}",14875
